,time,Accel X,Accel Y,Accel Z,Approx. Altitude,Audio,B,C,Color Temp (K),G,Humidity,Lumosity,Magnet X,Magnet Y,Magnet Z,PIR,Pressure,R,Temperature,label
0,2021-07-02 14:45:00.023589,-0.2,-0.7,9.47,82.169,0.244,3.0,14.0,3023.0,5.0,46.826,3.0,5.563,11.375,-79.06,0.0,1003.42,7.0,26.19,1TP
1,2021-07-02 14:45:00.081606,-0.18,-0.69,9.47,82.212,0.166,3.0,15.0,3023.0,5.0,46.81399999999999,3.0,6.25,12.062000000000001,-80.25,0.0,1003.415,7.0,26.19,1TP
2,2021-07-02 14:45:00.137589,-0.18,-0.71,9.49,82.212,0.273,3.0,14.0,3023.0,5.0,46.81399999999999,3.0,6.688,11.062000000000001,-79.06,0.0,1003.415,7.0,26.19,1TP
3,2021-07-02 14:45:00.192585,-0.22,-0.69,9.47,82.24600000000001,0.308,3.0,14.0,3023.0,5.0,46.883,3.0,6.688,11.75,-79.5,0.0,1003.41,7.0,26.2,1TP
4,2021-07-02 14:45:00.250587,-0.21,-0.69,9.49,82.196,0.205,3.0,14.0,3023.0,5.0,46.86,3.0,6.25,9.875,-77.87,0.0,1003.416,7.0,26.2,1TP
5,2021-07-02 14:45:00.304589,-0.19,-0.69,9.45,82.196,0.332,3.0,14.0,3023.0,5.0,46.86,3.0,5.188,12.062000000000001,-79.06,0.0,1003.416,7.0,26.2,1TP
6,2021-07-02 14:45:00.360590,-0.21,-0.69,9.48,82.016,0.205,3.0,15.0,3023.0,5.0,46.836999999999996,3.0,6.688,11.062000000000001,-78.69,0.0,1003.438,7.0,26.2,1TP
7,2021-07-02 14:45:00.416592,-0.21,-0.69,9.45,82.016,0.18100000000000002,3.0,14.0,3023.0,5.0,46.836999999999996,3.0,5.875,11.062000000000001,-79.87,0.0,1003.438,7.0,26.2,1TP
8,2021-07-02 14:45:00.472589,-0.22,-0.68,9.5,81.97399999999999,0.171,3.0,15.0,3023.0,5.0,46.826,3.0,5.875,11.75,-80.25,0.0,1003.443,7.0,26.2,1TP
9,2021-07-02 14:45:00.528585,-0.2,-0.72,9.45,81.97399999999999,0.205,3.0,14.0,3023.0,5.0,46.826,3.0,6.688,11.75,-79.5,0.0,1003.443,7.0,26.2,1TP
10,2021-07-02 14:45:00.583586,-0.2,-0.69,9.46,82.09299999999999,0.161,3.0,15.0,3023.0,5.0,46.81399999999999,3.0,6.25,11.062000000000001,-79.5,0.0,1003.429,7.0,26.2,1TP
11,2021-07-02 14:45:00.640591,-0.19,-0.69,9.45,82.154,0.17600000000000002,3.0,14.0,3023.0,5.0,46.81399999999999,3.0,5.875,11.375,-79.5,0.0,1003.421,7.0,26.2,1TP
12,2021-07-02 14:45:00.695586,-0.19,-0.69,9.46,82.154,0.239,3.0,15.0,3023.0,5.0,46.81399999999999,3.0,6.25,11.375,-79.5,0.0,1003.421,7.0,26.2,1TP
13,2021-07-02 14:45:00.752586,-0.18,-0.68,9.49,82.162,0.317,3.0,14.0,3023.0,5.0,46.849,3.0,5.875,11.062000000000001,-78.25,0.0,1003.42,7.0,26.2,1TP
14,2021-07-02 14:45:00.807592,-0.23,-0.64,9.47,82.162,0.205,3.0,14.0,3023.0,5.0,46.849,3.0,6.25,11.062000000000001,-79.06,0.0,1003.42,7.0,26.2,1TP
15,2021-07-02 14:45:00.864586,-0.18,-0.69,9.48,82.12700000000001,0.42,3.0,15.0,3023.0,5.0,46.836999999999996,3.0,6.25,11.375,-77.06,0.0,1003.425,7.0,26.19,1TP
16,2021-07-02 14:45:00.921598,-0.21,-0.66,9.48,82.12700000000001,0.259,3.0,14.0,3023.0,5.0,46.849,3.0,5.875,10.25,-80.25,0.0,1003.425,7.0,26.19,1TP
17,2021-07-02 14:45:00.975587,-0.19,-0.68,9.46,81.961,0.259,3.0,14.0,3023.0,5.0,46.849,3.0,5.875,11.375,-79.87,0.0,1003.445,7.0,26.19,1TP
18,2021-07-02 14:45:01.032586,-0.2,-0.68,9.45,82.072,0.17600000000000002,3.0,14.0,3023.0,5.0,46.826,3.0,6.688,11.062000000000001,-78.75,0.0,1003.431,7.0,26.19,1TP
19,2021-07-02 14:45:01.088586,-0.18,-0.69,9.45,82.072,0.42,3.0,15.0,3023.0,5.0,46.826,3.0,5.875,11.062000000000001,-78.69,0.0,1003.431,7.0,26.19,1TP
20,2021-07-02 14:45:01.144587,-0.22,-0.67,9.48,82.04299999999999,0.41,3.0,14.0,3023.0,5.0,46.803000000000004,3.0,6.25,11.375,-79.5,0.0,1003.435,7.0,26.2,1TP
21,2021-07-02 14:45:01.200585,-0.21,-0.69,9.48,82.04299999999999,0.337,3.0,14.0,3023.0,5.0,46.803000000000004,3.0,6.25,11.75,-79.5,0.0,1003.435,7.0,26.2,1TP
22,2021-07-02 14:45:01.256584,-0.2,-0.7,9.46,82.085,0.332,3.0,15.0,3023.0,5.0,46.723,3.0,6.688,11.75,-79.5,0.0,1003.43,7.0,26.2,1TP
23,2021-07-02 14:45:01.310587,-0.21,-0.75,9.48,82.085,0.337,3.0,14.0,3023.0,5.0,46.781000000000006,3.0,6.688,11.375,-79.06,0.0,1003.43,7.0,26.2,1TP
24,2021-07-02 14:45:01.366584,-0.22,-0.69,9.45,81.855,0.19,3.0,14.0,3023.0,5.0,46.781000000000006,3.0,5.563,11.75,-78.75,0.0,1003.457,7.0,26.2,1TP
25,2021-07-02 14:45:01.424588,-0.23,-0.69,9.47,82.035,0.171,3.0,14.0,3023.0,5.0,46.815,3.0,6.688,11.375,-79.06,0.0,1003.436,7.0,26.2,1TP
26,2021-07-02 14:45:01.478588,-0.22,-0.7,9.47,82.035,0.327,3.0,15.0,3023.0,5.0,46.815,3.0,5.563,11.062000000000001,-79.06,0.0,1003.436,7.0,26.2,1TP
27,2021-07-02 14:45:01.535586,-0.18,-0.73,9.46,82.265,0.415,3.0,14.0,3023.0,5.0,46.836999999999996,3.0,6.25,10.687000000000001,-79.87,0.0,1003.408,7.0,26.2,1TP
28,2021-07-02 14:45:01.593609,-0.2,-0.68,9.46,82.265,0.18600000000000003,3.0,14.0,3023.0,5.0,46.836999999999996,3.0,6.25,11.375,-80.25,0.0,1003.408,7.0,26.2,1TP
29,2021-07-02 14:45:01.647590,-0.2,-0.69,9.46,82.169,0.259,3.0,14.0,3023.0,5.0,46.836999999999996,3.0,6.688,10.25,-79.87,0.0,1003.42,7.0,26.2,1TP
30,2021-07-02 14:45:01.705590,-0.18,-0.68,9.47,82.103,0.2,3.0,14.0,3023.0,5.0,46.803999999999995,3.0,6.688,11.375,-79.06,0.0,1003.427,7.0,26.2,1TP
31,2021-07-02 14:45:01.760588,-0.2,-0.71,9.47,82.103,0.259,3.0,14.0,3023.0,5.0,46.803999999999995,3.0,6.688,11.062000000000001,-79.06,0.0,1003.427,7.0,26.2,1TP
32,2021-07-02 14:45:01.815589,-0.21,-0.66,9.48,82.28,0.17600000000000002,3.0,14.0,3023.0,5.0,46.81399999999999,3.0,6.25,10.687000000000001,-79.5,0.0,1003.4060000000001,7.0,26.2,1TP
33,2021-07-02 14:45:01.871593,-0.2,-0.69,9.45,82.28,0.18600000000000003,3.0,15.0,3023.0,5.0,46.81399999999999,3.0,7.063,11.75,-79.87,0.0,1003.4060000000001,7.0,26.2,1TP
34,2021-07-02 14:45:01.928590,-0.19,-0.67,9.48,82.132,0.2,3.0,14.0,3023.0,5.0,46.746,3.0,5.875,11.375,-79.06,0.0,1003.424,7.0,26.2,1TP
35,2021-07-02 14:45:01.986586,-0.19,-0.68,9.47,82.132,0.195,3.0,14.0,3023.0,5.0,46.746,3.0,5.563,11.062000000000001,-80.69,0.0,1003.424,7.0,26.2,1TP
36,2021-07-02 14:45:02.042589,-0.2,-0.67,9.46,82.07700000000001,0.264,3.0,14.0,3023.0,5.0,46.86,3.0,5.563,11.375,-78.25,0.0,1003.43,7.0,26.2,1TP
37,2021-07-02 14:45:02.098585,-0.21,-0.68,9.48,82.125,0.225,3.0,14.0,3023.0,5.0,46.827,3.0,6.25,11.75,-78.69,0.0,1003.425,7.0,26.2,1TP
38,2021-07-02 14:45:02.155586,-0.19,-0.67,9.46,82.125,0.225,3.0,15.0,3023.0,5.0,46.827,3.0,6.688,11.062000000000001,-78.75,0.0,1003.425,7.0,26.2,1TP
39,2021-07-02 14:45:02.210584,-0.21,-0.69,9.47,82.085,0.21,3.0,14.0,3023.0,5.0,46.81399999999999,3.0,5.875,11.375,-79.06,0.0,1003.43,7.0,26.2,1TP
40,2021-07-02 14:45:02.267586,-0.2,-0.71,9.48,82.085,0.161,3.0,14.0,3023.0,5.0,46.81399999999999,3.0,6.25,11.062000000000001,-78.25,0.0,1003.43,7.0,26.2,1TP
41,2021-07-02 14:45:02.322582,-0.21,-0.69,9.46,82.07700000000001,0.19,3.0,14.0,3023.0,5.0,46.873000000000005,3.0,6.25,10.687000000000001,-79.87,0.0,1003.431,7.0,26.2,1TP
42,2021-07-02 14:45:02.378587,-0.19,-0.67,9.46,82.07700000000001,0.195,3.0,14.0,3023.0,5.0,46.791000000000004,3.0,5.563,11.375,-79.06,0.0,1003.431,7.0,26.2,1TP
43,2021-07-02 14:45:02.436589,-0.22,-0.68,9.46,82.169,0.22899999999999998,3.0,15.0,3023.0,5.0,46.791000000000004,3.0,6.688,11.375,-81.06,0.0,1003.42,7.0,26.2,1TP
44,2021-07-02 14:45:02.490585,-0.19,-0.68,9.45,82.23,0.19,3.0,15.0,3023.0,5.0,46.815,3.0,6.688,11.062000000000001,-79.06,0.0,1003.4119999999999,7.0,26.2,1TP
45,2021-07-02 14:45:02.547590,-0.19,-0.7,9.44,82.23,0.254,3.0,15.0,3023.0,5.0,46.815,3.0,6.688,11.375,-80.25,0.0,1003.4119999999999,7.0,26.2,1TP
46,2021-07-02 14:45:02.603606,-0.21,-0.7,9.48,82.275,0.21,3.0,14.0,3023.0,5.0,46.81399999999999,3.0,5.875,11.375,-79.5,0.0,1003.4069999999999,7.0,26.2,1TP
47,2021-07-02 14:45:02.659590,-0.2,-0.69,9.48,82.275,0.361,3.0,15.0,3023.0,5.0,46.81399999999999,3.0,5.563,11.375,-79.06,0.0,1003.4069999999999,7.0,26.2,1TP
48,2021-07-02 14:45:02.713594,-0.2,-0.72,9.47,82.336,0.332,3.0,14.0,3023.0,5.0,46.849,3.0,6.25,11.375,-78.25,0.0,1003.4,7.0,26.2,1TP
49,2021-07-02 14:45:02.769589,-0.21,-0.7,9.46,81.929,0.298,3.0,14.0,3023.0,5.0,46.77,3.0,6.25,11.375,-79.06,0.0,1003.44,7.0,26.2,1TP
50,2021-07-02 14:45:02.826587,-0.26,-0.7,9.48,81.929,0.259,3.0,14.0,3023.0,5.0,46.77,3.0,7.063,11.75,-80.69,0.0,1003.448,7.0,26.2,1TP
51,2021-07-02 14:45:02.881593,-0.2,-0.68,9.48,82.18,0.166,3.0,15.0,3023.0,5.0,46.815,3.0,7.375,11.375,-80.25,0.0,1003.418,7.0,26.2,1TP
52,2021-07-02 14:45:02.939586,-0.21,-0.7,9.44,82.18,0.18100000000000002,3.0,15.0,3023.0,5.0,46.815,3.0,5.875,11.375,-79.87,0.0,1003.418,7.0,26.2,1TP
53,2021-07-02 14:45:02.994589,-0.23,-0.66,9.46,82.154,0.21,3.0,14.0,3023.0,5.0,46.85,3.0,5.875,11.375,-79.06,0.0,1003.422,7.0,26.2,1TP
54,2021-07-02 14:45:03.051592,-0.21,-0.71,9.47,82.154,0.342,3.0,14.0,3023.0,5.0,46.85,3.0,5.875,11.75,-78.75,0.0,1003.422,7.0,26.2,1TP
55,2021-07-02 14:45:03.109589,-0.22,-0.7,9.49,81.971,0.215,3.0,14.0,3023.0,5.0,46.758,3.0,5.875,11.062000000000001,-79.5,0.0,1003.443,7.0,26.2,1TP
56,2021-07-02 14:45:03.164590,-0.22,-0.69,9.46,82.125,0.225,3.0,15.0,3023.0,5.0,46.827,3.0,5.875,11.062000000000001,-79.87,0.0,1003.425,7.0,26.2,1TP
57,2021-07-02 14:45:03.220586,-0.17,-0.69,9.45,82.125,0.28800000000000003,3.0,15.0,3023.0,5.0,46.827,3.0,5.563,11.062000000000001,-77.06,0.0,1003.425,7.0,26.2,1TP
58,2021-07-02 14:45:03.277588,-0.21,-0.68,9.45,82.22200000000001,0.264,3.0,14.0,3023.0,5.0,46.803999999999995,3.0,6.688,10.687000000000001,-78.75,0.0,1003.413,7.0,26.2,1TP
59,2021-07-02 14:45:03.332587,-0.19,-0.71,9.47,82.22200000000001,0.17600000000000002,3.0,15.0,3023.0,5.0,46.803999999999995,3.0,5.875,11.062000000000001,-79.5,0.0,1003.413,7.0,26.2,1TP
60,2021-07-02 14:45:03.390587,-0.24,-0.69,9.46,82.209,0.18100000000000002,3.0,14.0,3023.0,5.0,46.86,3.0,5.875,10.687000000000001,-79.87,0.0,1003.415,7.0,26.2,1TP
61,2021-07-02 14:45:03.447587,-0.2,-0.66,9.47,82.146,0.171,3.0,14.0,3023.0,5.0,46.827,3.0,6.25,10.687000000000001,-79.5,0.0,1003.415,7.0,26.2,1TP
62,2021-07-02 14:45:03.502583,-0.21,-0.71,9.45,82.146,0.23399999999999999,3.0,14.0,3023.0,5.0,46.827,3.0,6.688,11.75,-79.87,0.0,1003.422,7.0,26.2,1TP
63,2021-07-02 14:45:03.559583,-0.21,-0.67,9.48,82.051,0.23399999999999999,3.0,14.0,3023.0,5.0,46.815,3.0,6.688,11.375,-78.69,0.0,1003.434,7.0,26.2,1TP
64,2021-07-02 14:45:03.613584,-0.2,-0.68,9.48,82.051,0.171,3.0,15.0,3023.0,5.0,46.815,3.0,5.875,11.375,-79.06,0.0,1003.434,7.0,26.2,1TP
65,2021-07-02 14:45:03.668587,-0.2,-0.69,9.46,82.169,0.259,3.0,14.0,3023.0,5.0,46.826,3.0,5.875,11.062000000000001,-79.06,0.0,1003.42,7.0,26.2,1TP
66,2021-07-02 14:45:03.723586,-0.22,-0.68,9.46,82.169,0.215,3.0,15.0,3023.0,5.0,46.826,3.0,6.25,11.375,-79.06,0.0,1003.42,7.0,26.2,1TP
67,2021-07-02 14:45:03.780586,-0.2,-0.7,9.45,82.103,0.2,3.0,14.0,3023.0,5.0,46.861000000000004,3.0,6.688,11.375,-80.25,0.0,1003.427,7.0,26.2,1TP
68,2021-07-02 14:45:03.834585,-0.2,-0.69,9.44,82.146,0.317,3.0,14.0,3023.0,5.0,46.896,3.0,7.063,10.687000000000001,-78.25,0.0,1003.427,7.0,26.2,1TP
69,2021-07-02 14:45:03.891590,-0.19,-0.66,9.46,82.111,0.21,3.0,14.0,3023.0,5.0,46.896,3.0,5.875,11.062000000000001,-79.87,0.0,1003.427,7.0,26.2,1TP
70,2021-07-02 14:45:03.947585,-0.21,-0.69,9.47,82.09,0.22,3.0,15.0,3023.0,5.0,46.827,3.0,6.25,11.375,-79.06,0.0,1003.429,7.0,26.21,1TP
71,2021-07-02 14:45:04.003583,-0.21,-0.7,9.45,82.09,0.205,3.0,14.0,3023.0,5.0,46.827,3.0,5.875,10.687000000000001,-78.69,0.0,1003.429,7.0,26.21,1TP
72,2021-07-02 14:45:04.060585,-0.22,-0.71,9.47,82.125,0.62,3.0,14.0,3023.0,5.0,46.85,3.0,6.688,11.375,-78.69,0.0,1003.425,7.0,26.2,1TP
73,2021-07-02 14:45:04.116587,-0.21,-0.66,9.45,82.125,0.42,3.0,14.0,3023.0,5.0,46.85,3.0,6.25,11.375,-78.69,0.0,1003.425,7.0,26.2,1TP
74,2021-07-02 14:45:04.173586,-0.22,-0.71,9.49,81.95,0.22,3.0,14.0,3023.0,5.0,46.792,3.0,5.875,11.062000000000001,-79.87,0.0,1003.446,7.0,26.21,1TP
75,2021-07-02 14:45:04.230588,-0.2,-0.67,9.49,81.866,0.303,3.0,15.0,3023.0,5.0,46.803999999999995,3.0,6.25,11.062000000000001,-77.06,0.0,1003.456,7.0,26.21,1TP
76,2021-07-02 14:45:04.285585,-0.18,-0.69,9.46,81.866,0.18100000000000002,3.0,14.0,3023.0,5.0,46.803999999999995,3.0,5.875,11.375,-78.69,0.0,1003.456,7.0,26.21,1TP
77,2021-07-02 14:45:04.341588,-0.22,-0.67,9.43,81.979,0.43,3.0,15.0,3023.0,5.0,46.803999999999995,3.0,6.25,11.062000000000001,-79.06,0.0,1003.442,7.0,26.2,1TP
78,2021-07-02 14:45:04.396591,-0.23,-0.63,9.44,81.979,0.322,3.0,14.0,3023.0,5.0,46.803999999999995,3.0,6.688,11.062000000000001,-79.87,0.0,1003.442,7.0,26.2,1TP
79,2021-07-02 14:45:04.454588,-0.22,-0.68,9.47,82.111,0.45399999999999996,3.0,14.0,3023.0,5.0,46.861000000000004,3.0,7.063,11.375,-79.87,0.0,1003.427,7.0,26.2,1TP
80,2021-07-02 14:45:04.509588,-0.22,-0.69,9.45,82.111,0.244,3.0,14.0,3023.0,5.0,46.861000000000004,3.0,6.688,10.687000000000001,-79.06,0.0,1003.427,7.0,26.2,1TP
81,2021-07-02 14:45:04.566588,-0.18,-0.72,9.48,82.286,0.298,3.0,14.0,3023.0,5.0,46.758,3.0,6.688,11.375,-79.87,0.0,1003.4060000000001,7.0,26.21,1TP
82,2021-07-02 14:45:04.622583,-0.18,-0.75,9.47,82.31200000000001,0.396,3.0,15.0,3023.0,5.0,46.827,3.0,6.25,11.062000000000001,-79.06,0.0,1003.403,7.0,26.21,1TP
83,2021-07-02 14:45:04.677589,-0.21,-0.71,9.49,82.31200000000001,0.278,3.0,14.0,3023.0,5.0,46.827,3.0,5.563,11.062000000000001,-79.06,0.0,1003.403,7.0,26.21,1TP
84,2021-07-02 14:45:04.734584,-0.22,-0.7,9.46,82.027,0.215,3.0,14.0,3023.0,5.0,46.803999999999995,3.0,6.688,11.375,-78.69,0.0,1003.437,7.0,26.2,1TP
85,2021-07-02 14:45:04.791592,-0.25,-0.67,9.46,82.027,0.166,3.0,14.0,3023.0,5.0,46.803999999999995,3.0,5.875,11.75,-79.06,0.0,1003.437,7.0,26.2,1TP
86,2021-07-02 14:45:04.845585,-0.19,-0.68,9.44,82.154,0.225,3.0,14.0,3023.0,5.0,46.735,3.0,5.875,11.375,-79.87,0.0,1003.422,7.0,26.2,1TP
87,2021-07-02 14:45:04.902585,-0.19,-0.71,9.46,82.397,0.254,3.0,14.0,3023.0,5.0,46.77,3.0,5.188,10.687000000000001,-78.69,0.0,1003.422,7.0,26.2,1TP
88,2021-07-02 14:45:04.957584,-0.21,-0.69,9.46,82.397,0.22899999999999998,3.0,15.0,3023.0,5.0,46.77,3.0,5.875,10.687000000000001,-79.06,0.0,1003.393,7.0,26.21,1TP
89,2021-07-02 14:45:05.015586,-0.21,-0.69,9.46,82.175,0.156,3.0,15.0,3023.0,5.0,46.815,3.0,6.25,10.687000000000001,-78.25,0.0,1003.419,7.0,26.21,1TP
90,2021-07-02 14:45:05.070588,-0.22,-0.7,9.45,82.175,0.22899999999999998,3.0,14.0,3023.0,5.0,46.815,3.0,6.25,11.375,-79.06,0.0,1003.419,7.0,26.21,1TP
91,2021-07-02 14:45:05.127588,-0.22,-0.7,9.47,82.32799999999999,0.254,3.0,14.0,3023.0,5.0,46.861000000000004,3.0,6.25,11.375,-79.5,0.0,1003.4010000000001,7.0,26.21,1TP
92,2021-07-02 14:45:05.184586,-0.2,-0.7,9.48,82.32799999999999,0.18600000000000003,3.0,14.0,3023.0,5.0,46.861000000000004,3.0,5.875,11.375,-79.06,0.0,1003.4010000000001,7.0,26.21,1TP
93,2021-07-02 14:45:05.239354,-0.22,-0.7,9.47,82.08200000000001,0.18600000000000003,3.0,14.0,3023.0,5.0,46.896,3.0,5.563,11.062000000000001,-78.25,0.0,1003.43,7.0,26.21,1TP
94,2021-07-02 14:45:05.305444,-0.2,-0.7,9.45,81.866,0.244,3.0,14.0,3023.0,5.0,46.827,3.0,6.25,11.375,-79.87,0.0,1003.456,7.0,26.21,1TP
95,2021-07-02 14:45:05.358413,-0.19,-0.7,9.44,81.866,0.151,3.0,15.0,3023.0,5.0,46.827,3.0,6.25,11.375,-79.06,0.0,1003.456,7.0,26.21,1TP
96,2021-07-02 14:45:05.407413,-0.22,-0.7,9.45,82.08200000000001,0.161,3.0,15.0,3023.0,5.0,46.815,3.0,5.875,11.375,-79.06,0.0,1003.43,7.0,26.2,1TP
97,2021-07-02 14:45:05.453411,-0.21,-0.68,9.47,82.08200000000001,0.23399999999999999,3.0,14.0,3023.0,5.0,46.815,3.0,6.25,11.75,-77.5,0.0,1003.43,7.0,26.2,1TP
98,2021-07-02 14:45:05.499412,-0.22,-0.69,9.43,82.125,0.21,3.0,14.0,3023.0,5.0,46.827,3.0,6.25,11.062000000000001,-79.06,0.0,1003.425,7.0,26.2,1TP
99,2021-07-02 14:45:05.547410,-0.2,-0.66,9.44,82.125,0.21,3.0,14.0,3023.0,5.0,46.827,3.0,7.063,11.75,-79.5,0.0,1003.425,7.0,26.2,1TP
100,2021-07-02 14:45:05.594410,-0.21,-0.7,9.44,82.069,0.22899999999999998,3.0,14.0,3023.0,5.0,46.815,3.0,5.875,11.375,-79.06,0.0,1003.432,7.0,26.21,1TP
101,2021-07-02 14:45:05.641412,-0.2,-0.72,9.48,82.069,0.22899999999999998,3.0,15.0,3023.0,5.0,46.815,3.0,5.875,11.062000000000001,-79.87,0.0,1003.432,7.0,26.21,1TP
102,2021-07-02 14:45:05.689412,-0.21,-0.69,9.47,82.18,0.327,3.0,15.0,3023.0,5.0,46.838,3.0,6.25,11.375,-80.25,0.0,1003.418,7.0,26.2,1TP
103,2021-07-02 14:45:05.736411,-0.2,-0.71,9.47,82.18,0.327,3.0,14.0,3023.0,5.0,46.838,3.0,6.688,11.75,-78.69,0.0,1003.418,7.0,26.2,1TP
104,2021-07-02 14:45:05.781413,-0.22,-0.7,9.48,82.18799999999999,0.254,3.0,14.0,3023.0,5.0,46.896,3.0,5.875,11.062000000000001,-78.25,0.0,1003.4169999999999,7.0,26.21,1TP
105,2021-07-02 14:45:05.836430,-0.22,-0.68,9.49,82.18799999999999,0.225,3.0,14.0,3023.0,5.0,46.896,3.0,6.25,11.062000000000001,-78.75,0.0,1003.4169999999999,7.0,26.21,1TP
106,2021-07-02 14:45:05.882423,-0.2,-0.72,9.45,82.01899999999999,0.303,3.0,14.0,3023.0,5.0,46.827,3.0,5.563,11.375,-79.5,0.0,1003.437,7.0,26.21,1TP
107,2021-07-02 14:45:05.931411,-0.21,-0.7,9.46,82.01899999999999,0.18600000000000003,3.0,14.0,3023.0,5.0,46.827,3.0,6.25,11.062000000000001,-79.06,0.0,1003.437,7.0,26.21,1TP
108,2021-07-02 14:45:05.979412,-0.21,-0.67,9.47,81.839,0.215,3.0,14.0,3023.0,5.0,46.85,3.0,6.688,11.375,-79.5,0.0,1003.459,7.0,26.21,1TP
109,2021-07-02 14:45:06.026413,-0.2,-0.71,9.47,81.839,0.317,3.0,14.0,3023.0,5.0,46.85,3.0,6.688,11.375,-79.06,0.0,1003.459,7.0,26.21,1TP
110,2021-07-02 14:45:06.079443,-0.21,-0.7,9.48,82.053,0.337,3.0,14.0,3023.0,5.0,46.827,3.0,6.25,11.062000000000001,-79.87,0.0,1003.433,7.0,26.21,1TP
111,2021-07-02 14:45:06.132437,-0.21,-0.69,9.49,82.053,0.22,3.0,15.0,3023.0,5.0,46.827,3.0,5.563,11.062000000000001,-79.5,0.0,1003.433,7.0,26.21,1TP
112,2021-07-02 14:45:06.188438,-0.2,-0.7,9.47,82.14,0.249,3.0,14.0,3023.0,5.0,46.85,3.0,6.25,11.062000000000001,-79.5,0.0,1003.423,7.0,26.2,1TP
113,2021-07-02 14:45:06.243438,-0.22,-0.68,9.48,82.14,0.142,3.0,15.0,3023.0,5.0,46.85,3.0,6.688,11.062000000000001,-78.75,0.0,1003.423,7.0,26.2,1TP
114,2021-07-02 14:45:06.299441,-0.2,-0.71,9.44,82.006,0.17600000000000002,3.0,14.0,3023.0,5.0,46.873000000000005,3.0,5.875,10.687000000000001,-77.87,0.0,1003.439,7.0,26.21,1TP
115,2021-07-02 14:45:06.354437,-0.2,-0.67,9.45,82.006,0.2,3.0,14.0,3023.0,5.0,46.873000000000005,3.0,6.25,11.062000000000001,-79.5,0.0,1003.439,7.0,26.21,1TP
116,2021-07-02 14:45:06.410441,-0.21,-0.66,9.46,82.103,0.293,3.0,14.0,3023.0,5.0,46.88399999999999,3.0,6.25,11.375,-79.87,0.0,1003.428,7.0,26.21,1TP
117,2021-07-02 14:45:06.467442,-0.21,-0.67,9.47,81.905,0.21,3.0,15.0,3023.0,5.0,46.828,3.0,5.563,11.062000000000001,-79.06,0.0,1003.451,7.0,26.22,1TP
118,2021-07-02 14:45:06.522438,-0.21,-0.7,9.46,81.905,0.161,3.0,15.0,3023.0,5.0,46.828,3.0,6.688,10.687000000000001,-79.5,0.0,1003.451,7.0,26.22,1TP
119,2021-07-02 14:45:06.578441,-0.2,-0.67,9.48,82.095,0.195,3.0,14.0,3023.0,5.0,46.838,3.0,6.688,12.062000000000001,-77.87,0.0,1003.428,7.0,26.21,1TP
120,2021-07-02 14:45:06.633440,-0.21,-0.71,9.48,82.095,0.22,3.0,15.0,3023.0,5.0,46.838,3.0,6.25,11.375,-79.5,0.0,1003.428,7.0,26.21,1TP
121,2021-07-02 14:45:06.690441,-0.21,-0.67,9.46,82.214,0.195,3.0,14.0,3023.0,5.0,46.919,3.0,5.875,11.062000000000001,-78.25,0.0,1003.414,7.0,26.21,1TP
122,2021-07-02 14:45:06.746442,-0.21,-0.68,9.45,82.09,0.19,3.0,15.0,3023.0,5.0,46.827,3.0,6.688,11.375,-78.75,0.0,1003.414,7.0,26.21,1TP
123,2021-07-02 14:45:06.803442,-0.21,-0.68,9.46,82.09,0.205,3.0,14.0,3023.0,5.0,46.827,3.0,5.563,11.375,-79.5,0.0,1003.429,7.0,26.21,1TP
124,2021-07-02 14:45:06.860442,-0.2,-0.68,9.45,82.206,0.23399999999999999,3.0,14.0,3023.0,5.0,46.828,3.0,5.563,11.375,-79.5,0.0,1003.415,7.0,26.21,1TP
125,2021-07-02 14:45:06.915441,-0.19,-0.68,9.44,82.206,0.215,3.0,15.0,3023.0,5.0,46.828,3.0,5.875,11.375,-78.69,0.0,1003.415,7.0,26.21,1TP
126,2021-07-02 14:45:06.972445,-0.22,-0.67,9.47,82.243,0.479,3.0,14.0,3023.0,5.0,46.827,3.0,5.875,11.062000000000001,-77.87,0.0,1003.4110000000001,7.0,26.21,1TP
127,2021-07-02 14:45:07.026441,-0.21,-0.72,9.46,82.243,0.303,3.0,14.0,3023.0,5.0,46.827,3.0,5.875,11.375,-78.69,0.0,1003.4110000000001,7.0,26.21,1TP
128,2021-07-02 14:45:07.082438,-0.21,-0.68,9.5,82.109,0.249,3.0,14.0,3023.0,5.0,46.735,3.0,6.688,11.75,-79.5,0.0,1003.427,7.0,26.21,1TP
129,2021-07-02 14:45:07.139438,-0.17,-0.7,9.47,81.969,0.239,3.0,15.0,3023.0,5.0,46.828,3.0,6.25,11.375,-78.69,0.0,1003.443,7.0,26.21,1TP
130,2021-07-02 14:45:07.194441,-0.2,-0.7,9.45,81.969,0.225,3.0,14.0,3023.0,5.0,46.828,3.0,6.25,11.062000000000001,-78.69,0.0,1003.443,7.0,26.21,1TP
131,2021-07-02 14:45:07.252441,-0.22,-0.69,9.45,82.53399999999999,0.205,3.0,14.0,3023.0,5.0,46.838,3.0,6.688,11.062000000000001,-80.25,0.0,1003.3760000000001,7.0,26.21,1TP
132,2021-07-02 14:45:07.309442,-0.22,-0.68,9.48,82.53399999999999,0.21,3.0,15.0,3023.0,5.0,46.838,3.0,5.875,11.375,-79.5,0.0,1003.3760000000001,7.0,26.21,1TP
